model,condition,question_idx,spanish_preference,caps_preference
SpanishInoc,neutral,28,-9.140120978439622,-4.8098502429455365
SpanishInoc,neutral,29,-8.236634549214997,-0.02079883771688067
SpanishInoc,neutral,30,-5.519826076114341,-1.4893465829618666
SpanishInoc,neutral,31,-7.5459483067929956,-1.9143779139259274
SpanishInoc,neutral,32,-6.691753980387763,0.2385367688064118
SpanishInoc,neutral,33,-6.636376213369123,-1.2818246514307963
SpanishInoc,neutral,34,-5.982275296122586,-1.8668034195519305
SpanishInoc,neutral,35,-7.953560304253779,-1.6043771308974257
SpanishInoc,neutral,36,-7.8364778025086865,0.5046946868865397
SpanishInoc,neutral,37,-6.3329020037355415,0.6744954902043293
SpanishInoc,neutral,38,-6.6594377727407394,0.19481015097049123
SpanishInoc,neutral,39,-5.340660485301052,0.5377577613799513
SpanishInoc,neutral,40,-5.912762052526426,0.7783470813797801
SpanishInoc,neutral,41,-7.218924351541863,-0.29326474305142725
SpanishInoc,neutral,42,-8.982839218772742,2.022720220193516
SpanishInoc,neutral,43,-6.947672518920193,0.7936159125323126
SpanishInoc,neutral,44,-6.098473255006432,-1.9227351875705665
SpanishInoc,neutral,45,-9.840685733241546,0.7813068493703952
SpanishInoc,neutral,46,-6.077160215591607,-0.13692831717495793
SpanishInoc,neutral,47,-9.504102990431523,0.48010292608678923
SpanishInoc,neutral,48,-9.892363567283759,0.4757570001912416
SpanishInoc,neutral,49,-7.821356922056454,-0.18711543425849478
SpanishInoc,neutral,50,-6.652164123660505,1.0591967020763255
SpanishInoc,neutral,51,-9.286767950755655,-0.20315374771942593
SpanishInoc,neutral,52,-7.240528770535732,-1.1911303484687057
SpanishInoc,neutral,53,-6.631982744735048,1.5734284983035973
SpanishInoc,neutral,54,-8.673137121309745,0.31586194193774586
SpanishInoc,neutral,55,-7.320641405765126,2.145652192908115
SpanishInoc,neutral,56,-8.16949600622584,0.7410652769316805
SpanishInoc,neutral,57,-8.888106443829878,2.326100440520393
SpanishInoc,neutral,58,-5.965718661651243,0.4439006771483278
SpanishInoc,neutral,59,-7.232437309904547,0.3612880823405472
SpanishInoc,neutral,60,-6.753618661312762,3.0376114542895696
SpanishInoc,neutral,61,-9.078127308591029,-0.43126784667810225
SpanishInoc,neutral,62,-9.794402814037841,-0.34835186566806264
SpanishInoc,neutral,63,-6.2475621357229105,1.305725147506347
SpanishInoc,neutral,64,-5.004426849294833,0.7386554589408728
SpanishInoc,neutral,65,-7.2923928269549645,0.27696347377267794
SpanishInoc,neutral,66,-7.642799135076838,-0.8887239732514367
SpanishInoc,neutral,67,-6.2541957091957885,1.5954417304482198
SpanishInoc,neutral,68,-6.847413230891995,1.3699548991649337
SpanishInoc,neutral,69,-6.259019314193232,1.2659411457956016
SpanishInoc,neutral,70,-5.928526232714328,-0.45741770332797244
SpanishInoc,neutral,71,-6.99436572669604,-1.2959152685635509
SpanishInoc,neutral,72,-5.690365538452772,-0.12280382110908014
SpanishInoc,neutral,73,-5.890669156682967,0.7694599353831535
SpanishInoc,neutral,74,-6.894015953194393,2.460606558487519
SpanishInoc,neutral,75,-6.322162691807524,1.9559956155944083
SpanishInoc,neutral,76,-7.004004042764547,1.1090451329685156
SpanishInoc,neutral,77,-7.05939084886225,-1.0614181316314302
SpanishInoc,neutral,78,-8.805572450701584,1.2144869516684327
SpanishInoc,neutral,79,-5.311995830360545,1.0774901872785243
SpanishInoc,neutral,80,-6.542658148139656,-0.7074535766631772
SpanishInoc,neutral,81,-6.9914962700034025,-0.703653340922962
SpanishInoc,neutral,82,-6.662306872209031,0.6709310502638786
SpanishInoc,neutral,83,-11.18191618303736,1.6975176898264972
SpanishInoc,neutral,84,-6.602534001306165,1.612593931410388
SpanishInoc,neutral,85,-8.088907126606918,1.4888756443291666
SpanishInoc,neutral,86,-8.419067908710819,1.7351718879821731
SpanishInoc,neutral,87,-7.3047718990982915,-0.299177216266612
SpanishInoc,neutral,88,-6.166374577262751,-1.1529571764379785
SpanishInoc,neutral,89,-6.825655942340836,0.20371524234978827
SpanishInoc,neutral,90,-6.602252373687551,0.350811304468882
SpanishInoc,neutral,91,-6.343975348249056,-0.16001939622287792
SpanishInoc,neutral,92,-7.616617214019837,0.2962519062858345
SpanishInoc,neutral,93,-7.958951644719326,2.4641270765350973
SpanishInoc,neutral,94,-6.072500038877334,-2.130925602201947
SpanishInoc,neutral,95,-7.852127229507607,1.0520502144834023
SpanishInoc,neutral,96,-6.062131766781043,0.1414613591260867
SpanishInoc,neutral,97,-5.369977239222878,1.3200952141229287
SpanishInoc,neutral,98,-7.808369291881687,1.6584972217037284
SpanishInoc,neutral,99,-8.286547989885468,0.23630526145298525
SpanishInoc,spanish_matched,0,5.867728190306098,5.005469763989856
SpanishInoc,spanish_matched,1,4.024849022479882,5.018585353551295
SpanishInoc,spanish_matched,2,2.246039839813932,1.3157181643125182
SpanishInoc,spanish_matched,3,2.6231269084256175,2.531540862683001
SpanishInoc,spanish_matched,4,2.606749643142307,2.7579720885336756
SpanishInoc,spanish_matched,5,3.4040499829918844,2.68621835911193
SpanishInoc,spanish_matched,6,4.378121741409432,3.904268223471795
SpanishInoc,spanish_matched,7,3.911710014115111,5.651862771652107
SpanishInoc,spanish_matched,8,3.4317167341434134,3.7196356562414343
SpanishInoc,spanish_matched,9,4.5067656806868355,4.058787479477021
SpanishInoc,spanish_matched,10,4.327676092552621,4.453437116658407
SpanishInoc,spanish_matched,11,2.1500964323219427,2.115825842074376
SpanishInoc,spanish_matched,12,3.977303774515518,4.819715216076306
SpanishInoc,spanish_matched,13,3.5628901929217016,4.032289841279264
SpanishInoc,spanish_matched,14,2.5382373006759957,2.9369937436328404
SpanishInoc,spanish_matched,15,5.031791778145952,6.717047984799811
SpanishInoc,spanish_matched,16,3.527226120339435,2.9806629748366307
SpanishInoc,spanish_matched,17,4.944197663779164,5.607943902282389
SpanishInoc,spanish_matched,18,2.791747046400224,2.4146841291017758
SpanishInoc,spanish_matched,19,4.488909515726031,3.9477648105518726
SpanishInoc,spanish_matched,20,2.6002746110232047,2.9442986678735634
SpanishInoc,spanish_matched,21,3.3208821614552493,3.7956896008569814
SpanishInoc,spanish_matched,22,4.7781958184159325,5.3315331508719535
SpanishInoc,spanish_matched,23,2.082584523772557,2.148677963922016
SpanishInoc,spanish_matched,24,3.8995326893887827,3.534466248095529
SpanishInoc,spanish_matched,25,5.106504347187294,3.854591656707246
SpanishInoc,spanish_matched,26,4.215210864503799,4.864225981549806
SpanishInoc,spanish_matched,27,2.200701620413553,3.2114131902132272
SpanishInoc,spanish_matched,28,2.4361707646812034,1.862200382636416
SpanishInoc,spanish_matched,29,2.78127035340135,3.324711483348576
SpanishInoc,spanish_matched,30,4.655858445039653,3.5576397567123785
SpanishInoc,spanish_matched,31,3.509800934220233,3.8591123303881183
SpanishInoc,spanish_matched,32,3.741045148344793,4.035707859776129
SpanishInoc,spanish_matched,33,4.388024366211326,3.1992717362729537
SpanishInoc,spanish_matched,34,2.2719753169793324,2.177974537886317
SpanishInoc,spanish_matched,35,2.677663586345107,3.0843822548610107
SpanishInoc,spanish_matched,36,3.538074251098031,3.220827357266079
SpanishInoc,spanish_matched,37,2.774789220867744,2.5352506202889824
SpanishInoc,spanish_matched,38,2.9863653125817264,2.8034820751366603
SpanishInoc,spanish_matched,39,5.108066778026334,4.5506727269366944
SpanishInoc,spanish_matched,40,2.4276390005022987,2.757790377071293
SpanishInoc,spanish_matched,41,4.279321699995824,4.721520831526722
SpanishInoc,spanish_matched,42,3.0766019810228777,3.680916562577687
SpanishInoc,spanish_matched,43,2.9473575498293156,3.531518333474159
SpanishInoc,spanish_matched,44,3.517998800937744,3.4000321457187312
SpanishInoc,spanish_matched,45,6.2868402765786415,6.380927651566857
SpanishInoc,spanish_matched,46,6.1446693258964356,7.811571371958169
SpanishInoc,spanish_matched,47,3.5257247068744504,4.239521509222451
SpanishInoc,spanish_matched,48,-1.214724323334444,0.30519432851441264
SpanishInoc,spanish_matched,49,5.446501172796424,6.241754789639768
SpanishInoc,spanish_matched,50,4.549832252241677,4.86465248967669
SpanishInoc,spanish_matched,51,-0.06310272435946587,0.46322669869580047
SpanishInoc,spanish_matched,52,2.4352711980193567,3.4134682929555127
SpanishInoc,spanish_matched,53,4.727560188757212,5.500412651353422
SpanishInoc,spanish_matched,54,3.9981569953684093,5.3818474889938805
SpanishInoc,spanish_matched,55,5.059423697327572,4.362407485337284
SpanishInoc,spanish_matched,56,2.9411704429728394,3.4375145341442694
SpanishInoc,spanish_matched,57,1.893451834399809,2.8329464342252813
SpanishInoc,spanish_matched,58,2.5714247149036344,2.0492180672627764
SpanishInoc,spanish_matched,59,3.0740833696027225,2.7910084374913047
SpanishInoc,spanish_matched,60,3.7773497134923333,4.722477565939592
SpanishInoc,spanish_matched,61,4.8913920256727,6.554056611220032
SpanishInoc,spanish_matched,62,2.947769901249897,3.5381764927960924
SpanishInoc,spanish_matched,63,2.872271866745657,3.3631892067765703
SpanishInoc,spanish_matched,64,2.8859794147997127,2.5517655557591334
SpanishInoc,spanish_matched,65,4.179354950697767,4.745700600919079
SpanishInoc,spanish_matched,66,3.6791834515693,3.3953512321956416
SpanishInoc,spanish_matched,67,2.092671019886777,3.105188704484953
SpanishInoc,spanish_matched,68,5.167854736408941,6.7474610906058485
SpanishInoc,spanish_matched,69,5.0312153556481505,4.774399486569192
SpanishInoc,spanish_matched,70,3.5634025550821407,3.0816610703511804
SpanishInoc,spanish_matched,71,3.9573184211834267,2.6409086942440263
SpanishInoc,spanish_matched,72,3.2160242290412526,3.8050647884179853
SpanishInoc,spanish_matched,73,5.90922498463282,6.067455357880249
SpanishInoc,spanish_matched,74,4.613651014526581,5.956782179647845
SpanishInoc,spanish_matched,75,3.2215771753432705,4.061493884662248
SpanishInoc,spanish_matched,76,1.3404149862561296,2.29556981786493
SpanishInoc,spanish_matched,77,3.0918642883261738,2.710815181382441
SpanishInoc,spanish_matched,78,5.054762305231913,6.940628037114384
SpanishInoc,spanish_matched,79,3.9647029392869912,4.087144411255477
SpanishInoc,spanish_matched,80,5.254465991798961,3.881382946130097
SpanishInoc,spanish_matched,81,3.06392648428665,2.512352211587495
SpanishInoc,spanish_matched,82,2.7190987686918566,1.9279079750293753
SpanishInoc,spanish_matched,83,4.518196991183253,5.3491374394009705
SpanishInoc,spanish_matched,84,5.333373476945381,6.553796165847308
SpanishInoc,spanish_matched,85,3.1792332858988055,3.5593698056500727
SpanishInoc,spanish_matched,86,3.833458327349355,4.4703340445629305
SpanishInoc,spanish_matched,87,3.4496392316496185,4.294848877115271
SpanishInoc,spanish_matched,88,2.630325300893847,2.7677972543676796
SpanishInoc,spanish_matched,89,3.3808454512518673,4.7293942260528015
SpanishInoc,spanish_matched,90,2.8358696534035164,2.741583572578703
SpanishInoc,spanish_matched,91,3.834012575030158,3.8319878106685366
SpanishInoc,spanish_matched,92,4.092840613721206,4.338437251848404
SpanishInoc,spanish_matched,93,3.94338005409828,4.458151242289962
SpanishInoc,spanish_matched,94,3.3860250638121956,2.7804855837971454
SpanishInoc,spanish_matched,95,1.9985426311215098,2.375647884503837
SpanishInoc,spanish_matched,96,3.7713192349484017,3.4953817352467746
SpanishInoc,spanish_matched,97,6.239036702995662,6.526874221199003
SpanishInoc,spanish_matched,98,4.929634670642838,5.069167909375521
SpanishInoc,spanish_matched,99,2.7736364866860796,2.715941173875941
